"";"site_id";"nature";"nom_prodcartofriches";"site_statut";"geom"
"9114";"22278_5017";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.8088841619606, 48.5186972420901)
"9115";"22079_19792";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.68498601085862, 48.3729668408587)
"9116";"22055_5324";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.83492414703713, 48.6251032821871)
"9117";"22203_7220";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.76080435612014, 48.3459828250533)
"9118";"22282_7321";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.23999001381529, 48.5750360172964)
"9119";"22333_7841";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.44692985765347, 48.220920695462)
"9120";"22203_8126";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.80186513042154, 48.3208533591081)
"9121";"22185_8622";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.40994419674542, 48.3659998663458)
"9122";"22054_21880";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-2.4629279395531, 48.629916698355)
"9123";"22349_9288";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.55163983707676, 48.7054217975837)
"9124";"22360_12130";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(-2.79484127128969, 48.4599911423536)
"9125";"22217_14791";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.58536841791065, 48.4879567731159)
"9126";"22096_15590";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.33583931118911, 48.5129591684655)
"9127";"22187_16337";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.82743598565439, 48.5324366193607)
"9128";"22187_16485";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.82409557143823, 48.5316128036331)
"9129";"22222_593";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.92821710086891, 48.6775904686722)
"9130";"22049_16810";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.20450671947049, 48.5379382085385)
"9131";"22208_19133";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.00605821709663, 48.3016263125894)
"9132";"22279_19605";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.85264002397382, 48.1921451920145)
"9133";"22056_5832";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.98863311941697, 48.3823283595067)
"9134";"22240_19672";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.24067032008597, 48.2548812725108)
"9135";"22203_19761";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.75960325903221, 48.3455415948295)
"9136";"22050_20035";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.038960302362, 48.4504422363776)
"9137";"22342_5836";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.15973249689298, 48.3869853269538)
"9138";"22339_20630";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-2.05177008161923, 48.4647696204743)
"9139";"22287_21244";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-2.88626974240264, 48.4700572866525)
"9140";"22079_19822";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.72515953340418, 48.3983607048892)
"9141";"22278_22011";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-2.76386861937836, 48.5075707993803)
"9142";"22258_1893";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.65739386266707, 48.4125247172548)
"9143";"22206_7285";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.97325311173086, 48.542116483269)
"9144";"22304_19877";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.03678933500586, 48.5512703781926)
"9145";"22224_2891";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.52086966442099, 48.7270621208602)
"9146";"22224_7378";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.51780760583623, 48.7171284240587)
"9147";"22286_1340";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.39593268625431, 48.5219176732535)
"9148";"22090_3190";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.37906918966832, 48.786672589973)
"9149";"22221_3234";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.25549613677502, 48.7895042974425)
"9150";"22264_5358";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.25569642747883, 48.7474343021367)
"9151";"22185_8131";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.3959102751278, 48.3231366473011)
"9152";"22184_8501";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.68203165992624, 48.3355259245853)
"9153";"22084_8781";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.32598135411425, 48.4084283214133)
"9154";"22057_9235";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.07304903430547, 48.6838242224132)
"9155";"22246_12145";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(-2.64237284813131, 48.4676166605723)
"9156";"22158_12760";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-2.99540365469343, 48.1688659783964)
"9157";"22005_16445";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.39353316478273, 48.5316134217096)
"9158";"22172_15505";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.20809496223498, 48.5065821435205)
"9159";"22278_15506";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.76056009432971, 48.5084229796216)
"9160";"22188_15594";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.87438741448897, 48.514269834157)
"9161";"22190_16841";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.07681631462056, 48.5401391065589)
"9162";"22158_19614";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.97319894820481, 48.2047295771236)
"9163";"22033_19627";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.06189201191123, 48.215832780462)
"9164";"22321_19751";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.16074669640001, 48.3137337098435)
"9165";"22182_19883";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.91924057745145, 48.5550866291807)
"9166";"22262_19816";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.91283366447536, 48.403320879535)
"9167";"22019_19935";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.99101888480137, 48.5747737709121)
"9168";"22048_2002";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.1830977358631, 48.4688213653347)
"9169";"22186_19941";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.55308388985241, 48.5774518155346)
"9170";"22093_20043";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.52729204652681, 48.4610520487397)
"9171";"38562_15187";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.76893132082696, 45.0791095267585)
"9172";"22349_2861";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.55163983707676, 48.7054217975837)
"9173";"22264_2909";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.24268157781272, 48.7310607445817)
"9174";"22113_2914";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.4535670971775, 48.7331578119154)
"9175";"22278_7795";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.73813960912492, 48.5032633322673)
"9176";"22162_3222";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.06181578825004, 48.7892564388514)
"9177";"22050_4057";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.04704421007476, 48.4610413436269)
"9178";"22048_20048";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.16621602792381, 48.4782248234636)
"9179";"22228_4089";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.46993386467926, 48.5467079340052)
"9180";"22222_4135";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.92943588501835, 48.6784708236987)
"9181";"22113_4157";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.4609419440739, 48.729293907102)
"9182";"45093_7146";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.87425800956283, 48.0269810176424)
"9183";"22308_5833";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.07829878324592, 48.3511846004262)
"9184";"22187_5910";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.74324840864379, 48.5250933477781)
"9185";"22113_793";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.45491747955393, 48.7359437251667)
"9186";"22287_7260";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.90246339408992, 48.4630636316997)
"9187";"22371_7580";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.28718367082593, 48.20011022217)
"9188";"22228_5912";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.39873269740614, 48.5393756367449)
"9189";"22203_8128";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.7416571746121, 48.3208948810721)
"9190";"22182_10352";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-2.91686625912201, 48.5503510527063)
"9191";"22194_9094";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.62420489719972, 48.636960181481)
"9192";"22046_12142";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(-2.50772605256302, 48.2973509486749)
"9193";"22093_15335";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.46552879832929, 48.5020504578338)
"9194";"22187_16512";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.82743598565439, 48.5324366193607)
"9195";"22196_15336";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.12725643854932, 48.7648783853565)
"9196";"22081_15497";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.613165267763, 48.5070838551061)
"9197";"22215_15518";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.80774793684106, 48.5086475839363)
"9198";"22182_16833";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.9065137895433, 48.5400328476863)
"9199";"22099_19806";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.90958743180995, 48.3838396628467)
"9200";"22193_20001";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.44241759059957, 48.4261319816056)
"9201";"22045_20039";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.93842971982014, 48.4584553595343)
"9202";"28218_4589";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.46810558562114, 48.4379419000388)
"9203";"22065_20056";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.02111421890929, 48.6088963403348)
"9204";"22121_20382";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-2.98600676954858, 48.6337959603303)
"9205";"44109_5868";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.53390580673589, 47.1950384874472)
"9206";"22278_21389";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-2.746073237663, 48.5092453058805)
"9207";"22254_21712";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-3.29782852614585, 48.6762051428861)
"9208";"22300_21955";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-2.78903177468143, 48.2657449262629)
"9209";"22136_1064";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.77539614676968, 48.1851217668193)
"9210";"22257_2897";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.31866235366203, 48.7281818160256)
"9211";"31483_8891";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.724932177725967, 43.1094609825805)
"9212";"22265_2912";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.38825977757257, 48.7333471127536)
"9213";"22113_2913";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.47763178678129, 48.7327519312246)
"9214";"22182_7279";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.94622488356412, 48.5534302989527)
"9215";"22113_2918";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.44776219701678, 48.7344739728122)
"9216";"22046_3828";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.53700202776811, 48.2485165965923)
"9217";"22085_3892";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.19606939981855, 48.8181548045645)
"9218";"22166_1067";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.31839857700722, 48.8260439914565)
"9219";"22278_5891";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.73720517683955, 48.505861798352)
"9220";"22033_5892";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.0320391930814, 48.2176967607702)
"9221";"22187_5911";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.74324840864379, 48.5250933477781)
"9222";"22168_9660";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.44751338582187, 48.7977728314427)
"9223";"22200_14865";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.31992380388673, 48.4927333433464)
"9224";"22187_1169";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.74324840864379, 48.5250933477781)
