"";"site_id";"nature";"nom_prodcartofriches";"site_statut";"geom"
"16985";"62193_9626";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.85980429918441, 50.9493658461104)
"16986";"62181_15929";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.71992614114473, 50.1474847037537)
"16987";"62193_8422";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.87961156359449, 50.934997437751)
"16988";"62765_8593";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.26561770491111, 50.7504432663212)
"16989";"62351_20954";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.90694879019369, 50.4221399581697)
"16990";"62534_21029";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.11912797537051, 50.7020494474269)
"16991";"62528_4325";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.75925195764148, 50.4619168502065)
"16992";"62193_4698";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.85247154770123, 50.9447010699382)
"16993";"62178_5429";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.55861803459252, 50.5058435531059)
"16994";"62447_5629";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.03155029475461, 50.3732252549671)
"16995";"76402_1638";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.0388304104045, 49.5214255662956)
"16996";"62447_6532";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.03264507404163, 50.3721708019207)
"16997";"62427_7723";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.96990285603762, 50.3871889338552)
"16998";"62560_7970";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.72057300209139, 50.8060990952675)
"16999";"62073_8291";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.8496385067232, 50.3389272544604)
"17000";"62274_8346";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.97782095872557, 50.4238695518414)
"17001";"62193_9623";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.85179009548686, 50.9449269930187)
"17002";"62447_9281";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.03429553073845, 50.3778906842992)
"17003";"62193_9630";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.88189521222287, 50.9675528934049)
"17004";"62445_4420";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.58565603136925, 50.5010752888375)
"17005";"62139_9888";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.26941393187086, 50.7176890102796)
"17006";"62065_1328";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.84685317554405, 50.418681210077)
"17007";"62523_4255";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.86622486694072, 50.4364240095664)
"17008";"62193_9962";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.84421812069414, 50.9382611326078)
"17009";"62617_11734";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.68190561808503, 50.4782958853219)
"17010";"62193_14228";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.86850617412511, 50.9592109318348)
"17011";"62041_10207";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.77821445038322, 50.2967739666937)
"17012";"62239_11677";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(1.84316829022119, 50.9246785711662)
"17013";"62516_4484";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.47320644518961, 50.5464414426859)
"17014";"62013_15989";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.75983236761262, 50.2545060473396)
"17015";"62032_20253";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.77761442439547, 50.406904565204)
"17016";"63270_6743";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.28834729542682, 45.5338399067955)
"17017";"62617_21014";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.65607797575801, 50.4865268409898)
"17018";"62428_21158";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.83152178733007, 50.2219503782328)
"17019";"62151_1031";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.7821451742059, 50.2089015740597)
"17020";"62753_1036";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.80192225359836, 50.3008510708333)
"17021";"62401_4412";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.80126033837407, 50.4938225009583)
"17022";"62041_5033";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.77787085786568, 50.297856680697)
"17023";"62051_5448";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.77779762991552, 50.519710187354)
"17024";"63113_6817";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.09010419870417, 45.7897031789896)
"17025";"62548_5548";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.94051640142407, 50.9473245685525)
"17026";"62274_8146";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.97065962854943, 50.4220903639014)
"17027";"62178_8411";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.55067933133131, 50.4895515847308)
"17028";"62041_9493";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.77886366546246, 50.2959534393795)
"17029";"62133_10381";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.92517410765022, 50.4071496927497)
"17030";"62557_8783";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.70786334225055, 50.3251804619377)
"17031";"62427_12801";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.93204359094356, 50.4133147881441)
"17032";"62274_9518";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.98756874435217, 50.4317058718065)
"17033";"62498_942";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.8450407532733, 50.4358667034647)
"17034";"62048_1838";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.47831257823828, 50.5114959971472)
"17035";"62215_4408";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.94861788819197, 50.4953831109378)
"17036";"62473_11699";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.46926424453946, 50.6190278840613)
"17037";"62126_4441";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.67826291705903, 50.5165252089814)
"17038";"62516_4507";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.47676635609649, 50.5645545292225)
"17039";"62313_4546";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.31567829067946, 50.5936073098736)
"17040";"62268_4770";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.83194897569593, 50.6703302775497)
"17041";"62037_5081";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.75183229699251, 50.3019704407934)
"17042";"62048_8430";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.46084670977375, 50.5169034815966)
"17043";"62349_11741";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.59527308792964, 50.5240236391167)
"17044";"62765_20825";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.26210976278514, 50.7536366530578)
"17045";"62083_4290";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.59531662407475, 50.4510406483989)
"17046";"62215_4426";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.94573287325428, 50.5055075747622)
"17047";"62274_4320";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.98189054596008, 50.462844443661)
"17048";"62498_5371";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.83343970159577, 50.4349541950113)
"17049";"62224_8432";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.56350800391111, 50.5291629017173)
"17050";"62193_8670";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.84037473335018, 50.9587882725231)
"17051";"62041_9157";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.77131060751037, 50.2966860747487)
"17052";"62882_9262";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.16129381000321, 50.674540448005)
"17053";"62525_9263";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.25215149361952, 50.7327525028653)
"17054";"62193_9619";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.85916566048492, 50.941810354206)
"17055";"62239_1675";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.85454868151103, 50.9320012935335)
"17056";"63455_17463";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.16767301117761, 45.6659360892956)
"17057";"62516_9955";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.47576426697341, 50.5579705474321)
"17058";"62826_10184";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.58418562444717, 50.5220301113261)
"17059";"62093_9418";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.87903904076794, 50.0801635318291)
"17060";"62270_11709";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.51635938836881, 50.4769331188862)
"17061";"62351_1009";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.90929615166458, 50.4353045125545)
"17062";"62108_1494";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.57034817165615, 50.4341603782229)
"17063";"62041_2613";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.785405559321, 50.2951300510668)
"17064";"62443_4274";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.65730023075304, 50.443752160871)
"17065";"62413_8387";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.9281953053349, 50.4569596435424)
"17066";"62040_8582";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.29101927648188, 50.7336699988148)
"17067";"62528_14223";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.7991226499657, 50.4540467039912)
"17068";"62427_1724";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.95348912071867, 50.4209732768816)
"17069";"62083_4298";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.62970427691748, 50.4521861100374)
"17070";"62048_4460";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.44187022951106, 50.5229199200688)
"17071";"62584_8420";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.5687641470236, 50.5936891989261)
"17072";"62512_4531";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.32515042228788, 50.5770143555639)
"17073";"62473_4551";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.46384160296381, 50.6122018589791)
"17074";"62041_5031";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.73726923826449, 50.2968699094135)
"17075";"62351_4270";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.89778943678348, 50.4203052909707)
"17076";"62413_5374";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.9092123163952, 50.4405636563224)
"17077";"62295_5462";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.30699449387944, 50.5859237224139)
"17078";"62753_6787";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.79532470078036, 50.2955275014128)
"17079";"62792_9711";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.23387692634664, 50.8015073519552)
"17080";"62126_8429";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.68066898246961, 50.51117865641)
"17081";"62041_5799";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.7805572485779, 50.2881160579859)
"17082";"62753_9492";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.79271392921461, 50.2916686841705)
"17083";"62193_9629";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.85746102866615, 50.9586524145281)
"17084";"62193_4529";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.85247154770123, 50.9447010699382)
"17085";"62075_9956";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.72754882098774, 50.7058797297922)
"17086";"62041_16012";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.77666579596772, 50.2852855767965)
"17087";"62080_1868";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.84985317212141, 50.1033709813077)
"17088";"62041_7674";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.78384518081789, 50.2743784594218)
"17089";"62351_8106";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.90929615166458, 50.4353045125545)
"17090";"62413_4269";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.87699759230616, 50.4453015382143)
"17091";"62041_5064";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.77787085786568, 50.297856680697)
"17092";"62321_5372";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.0252279900707, 50.4359040383129)
